,accommodates,bathrooms,bedrooms,price,cleaning_fee,security_deposit,extra_people,guests_included,distance,size,host_is_superhost,latitude,longitude,minimum_nights,instant_bookable,is_business_travel_ready,tv,wifi,kitchen,washer,dryer,heating,free_parking,smoking_allowed,property_type,neighbourhood,room_type,cancellation_policy,bed_type
13964,3,1.0,1,35.0,0.0,0.0,5.0,1,4.817934039913439,25.0,False,52.4971201594833,13.465454478469761,1,True,False,False,True,True,True,True,True,False,True,1,0,0,2,0
13965,1,1.0,1,20.0,0.0,0.0,0.0,1,6.9267059666442465,10.0,False,52.52152653037111,13.302654484812974,20,False,False,False,True,True,True,True,True,False,True,1,4,0,0,0
13966,2,1.0,1,30.0,20.0,100.0,15.0,1,4.156051812102438,10.0,True,52.55679212584153,13.415821385264909,1,False,False,False,True,True,True,True,True,False,False,1,2,0,0,0
13967,2,1.0,1,24.0,0.0,0.0,0.0,1,4.080450571631145,40.72516238273336,False,52.51863670726179,13.465265173503669,4,False,False,True,True,True,True,True,True,False,False,1,0,0,0,0
13968,2,1.0,1,22.0,0.0,0.0,10.0,1,3.829965032579536,10.0,False,52.550885212550256,13.430066040728425,5,True,False,False,True,True,True,True,True,False,False,1,2,0,0,0
13969,2,1.0,1,65.0,0.0,0.0,0.0,1,3.1376584778696315,20.0,False,52.5481905586021,13.402969600659485,4,True,False,True,True,True,True,False,True,False,False,1,2,1,1,0
13970,1,1.0,1,15.0,0.0,0.0,0.0,1,3.7378827471633667,35.80379688217508,False,52.550296446611135,13.428944247946449,25,True,False,False,True,True,True,True,True,False,False,1,2,0,1,0
13971,1,1.0,1,25.0,15.0,85.0,15.0,1,3.7119044299292687,48.2079061191766,False,52.52321535868729,13.350392335834934,2,True,False,False,True,True,False,True,True,False,False,1,1,0,1,0
13972,2,1.0,1,55.0,15.0,0.0,9.0,1,1.5625331353979417,12.0,False,52.53403826599411,13.406027537704198,1,True,False,False,True,True,False,True,True,False,False,1,1,0,1,0
13973,2,1.0,1,55.0,15.0,0.0,0.0,1,2.9184348394871718,52.59067014239639,False,52.49530438783746,13.419601459515741,3,False,False,False,False,True,True,True,False,False,True,1,0,0,2,0
13974,4,1.0,1,80.0,0.0,0.0,10.0,2,8.226102467082326,66.47729121384249,False,52.51951039521895,13.526575806144061,3,True,False,True,True,True,True,True,True,False,False,1,10,1,2,0
13975,2,1.0,1,95.0,70.0,200.0,0.0,1,3.9354051991511936,50.0,True,52.49833994718522,13.359012138264674,3,False,False,False,True,True,True,False,True,False,False,1,5,1,2,0
13976,2,1.0,1,50.0,20.0,0.0,25.0,1,3.70244798312001,63.14444582095405,False,52.552880634961156,13.413628521362849,1,True,False,False,True,True,True,True,False,False,True,1,2,0,1,0
13977,3,1.0,1,80.0,30.0,400.0,0.0,1,4.758845176725568,70.0,False,52.482032430509214,13.437443960858793,5,True,False,True,True,True,True,False,True,False,False,1,3,1,2,0
13978,2,1.0,1,32.0,5.0,0.0,5.0,1,6.245123707263124,46.15708897085784,False,52.46676604607313,13.434403845580043,4,False,False,False,True,True,True,True,True,False,False,1,3,0,1,0
13979,2,1.0,1,65.0,30.0,200.0,0.0,1,1.7151178366988582,40.0,True,52.53502401437808,13.399260840726376,5,True,False,False,True,True,False,True,True,False,False,2,1,0,2,0
13980,2,1.0,1,30.0,5.0,0.0,5.0,1,5.296421053275852,10.0,False,52.56715022635629,13.416108982173874,1,True,False,True,True,True,True,True,True,False,False,1,2,0,2,0
13981,4,1.0,2,90.0,50.0,500.0,20.0,1,5.220005489738427,90.0,False,52.481940637647,13.359854357688045,2,False,False,True,True,True,True,True,True,False,False,1,5,1,0,0
13982,2,2.0,1,39.0,0.0,1500.0,17.0,1,2.0084532114181,200.0,True,52.50574253321371,13.386778247140718,1,False,False,False,True,True,True,True,True,False,False,1,0,0,0,0
13983,2,1.0,1,50.0,0.0,0.0,0.0,1,6.01123863973665,48.87989961156595,False,52.47392632165729,13.451450992272479,2,True,False,True,True,True,True,True,True,False,False,1,3,0,1,0
13984,3,0.5,1,61.0,0.0,0.0,0.0,3,9.600752941992944,90.0,False,52.4862141022966,13.535531204933353,7,True,False,True,True,True,True,True,True,False,False,1,6,1,4,0
13985,6,0.5,3,81.0,0.0,0.0,0.0,6,20.692366287740217,80.0,False,52.4557160459599,13.118209922784505,7,True,False,True,True,True,False,False,True,True,False,1,11,1,4,0
13986,3,1.0,1,60.0,30.0,0.0,12.0,2,3.41908352524212,63.20376176518975,False,52.55003179199186,13.41585064750495,2,True,False,True,True,True,True,True,True,False,False,1,2,1,1,0
13987,4,1.0,1,112.0,0.0,0.0,0.0,1,3.606138878578295,72.72793125117087,False,52.55188510678874,13.414739074480705,1,False,False,False,True,False,False,True,False,False,False,3,2,0,1,0
13988,2,1.0,1,30.0,0.0,0.0,0.0,1,5.797619404717082,42.56602773802204,False,52.47977957161638,13.350498547807224,3,True,False,False,True,True,True,True,True,False,False,1,5,0,1,0
13989,2,1.0,2,75.0,0.0,1500.0,0.0,1,4.00271306028822,85.0,False,52.487390274407126,13.430044493154318,31,False,False,False,True,True,True,True,True,False,False,1,3,1,0,0
13990,4,1.0,1,95.0,45.0,150.0,15.0,4,3.139662539740438,79.17751576662361,False,52.49483732239321,13.426045894015365,3,True,False,False,True,True,False,True,True,False,False,1,0,1,0,0
13991,2,1.0,1,60.0,10.0,100.0,10.0,1,1.4939263925621489,58.51233731469274,False,52.521473471118355,13.383053073463692,1,False,False,False,True,True,True,True,True,False,False,1,1,0,1,0
13992,2,1.0,1,17.0,0.0,0.0,0.0,1,4.118259437866575,38.511677734615496,False,52.511166472160255,13.464104000136574,2,False,False,False,True,True,True,True,True,False,False,1,0,0,2,0
13993,2,1.0,1,45.0,10.0,0.0,10.0,1,2.568900006470701,15.0,False,52.54263664314896,13.412589246822668,1,False,False,True,True,True,True,True,True,False,True,1,2,0,1,0
13994,9,1.5,2,100.0,75.0,150.0,12.0,4,5.2187601793191325,110.0,False,52.550573546594855,13.346458847100998,3,True,False,True,True,False,True,True,False,False,False,1,1,1,0,0
13995,1,1.0,0,23.0,0.0,0.0,0.0,1,4.8648427642073475,38.27730758799591,False,52.484148615008706,13.446193142063267,2,False,False,False,False,False,False,False,True,False,False,1,3,0,0,0
13996,1,2.0,1,50.0,20.0,0.0,0.0,1,2.966207581516121,10.0,False,52.520660484885816,13.448826478142633,5,False,False,False,True,True,True,True,False,False,True,1,0,0,0,0
13997,6,2.0,4,110.0,40.0,400.0,8.0,2,17.651585056791166,220.0,True,52.4277929084144,13.192859961132514,3,False,False,True,True,True,True,True,True,False,False,1,8,1,2,0
13998,2,1.0,1,39.0,25.0,0.0,8.0,1,2.694568919367125,20.0,True,52.54253802516078,13.419635457327276,2,False,False,False,True,True,True,True,True,False,False,1,2,0,2,0
13999,1,1.0,2,40.0,40.0,0.0,5.0,2,4.6199639858962716,50.82547919284665,False,52.50120929644663,13.465886304479039,90,False,False,True,True,True,True,True,True,False,False,1,0,1,0,0
14000,2,1.0,1,35.0,0.0,0.0,0.0,1,3.7259042189421607,44.213010614831475,False,52.5533746488405,13.400093548401252,1,False,False,True,True,True,False,False,True,False,False,1,2,0,1,0
14001,2,1.0,1,50.0,10.0,200.0,10.0,1,5.740012974420892,20.0,False,52.48088717583194,13.349659769225273,3,False,False,False,True,False,False,True,False,False,False,1,5,0,0,0
14002,2,1.0,1,35.0,15.0,0.0,10.0,1,2.0914658789131697,50.88948762770013,False,52.53826844378572,13.412358802927516,2,False,False,False,True,True,True,True,True,False,False,1,2,0,0,0
14003,2,1.0,1,36.0,15.0,0.0,6.0,1,2.9356154042734524,49.34114392164282,True,52.53549007738774,13.44014052292848,2,True,False,False,True,True,True,True,True,False,False,1,2,0,1,0
14004,2,1.0,1,30.0,20.0,0.0,10.0,1,5.478224352669642,20.0,False,52.55236312451348,13.466069675673811,3,True,False,False,False,True,True,False,True,False,False,1,2,0,1,0
14005,5,2.5,3,67.0,200.0,2000.0,20.0,5,9.380786454853713,110.0,False,52.521041036859856,13.266363905085766,180,True,False,True,True,True,True,True,True,False,False,1,4,1,0,0
14006,4,1.0,1,105.0,80.0,1000.0,0.0,1,3.864175744000799,85.13455484774039,True,52.50889322953542,13.459108950801596,10,False,False,True,True,True,True,True,True,False,False,1,0,1,0,0
14007,2,0.5,1,44.0,0.0,0.0,0.0,1,2.887914019515939,35.0,False,52.54561621012226,13.41203885546076,3,True,False,True,False,True,True,False,True,False,False,1,2,1,1,0
14008,2,1.0,1,100.0,49.0,150.0,20.0,2,7.0936172317778885,10.0,False,52.48335754342956,13.319214091217434,1,False,False,False,True,True,True,True,True,False,False,1,4,1,2,0
14009,1,1.0,1,18.0,10.0,0.0,9.0,1,3.1940233241942733,300.0,False,52.52935810914492,13.449635920244225,3,False,False,True,True,True,True,True,True,True,True,1,2,0,2,0
14010,2,1.0,1,40.0,0.0,100.0,0.0,1,3.2388368305932285,20.0,True,52.49185178021133,13.392695773235006,3,False,False,False,True,True,True,True,True,False,False,1,0,0,1,0
14011,2,1.0,1,40.0,0.0,0.0,0.0,1,3.0010867528976983,45.816568850133315,False,52.530112989509966,13.363871660176326,3,False,False,False,True,True,True,True,False,False,True,1,1,0,2,0
14012,2,1.0,1,30.0,20.0,0.0,5.0,1,5.457252630108128,0.0,False,52.50439707529654,13.481458208395116,4,True,False,False,True,True,True,True,True,False,False,1,6,0,1,0
14013,4,1.0,1,90.0,65.0,200.0,20.0,2,1.6960000881339978,84.00072717941282,True,52.50633657532683,13.41613832742871,2,True,False,True,True,True,True,True,True,False,False,1,1,1,0,0
14014,4,1.0,2,70.0,30.0,0.0,10.0,2,4.609012443892169,70.0,False,52.53470426322152,13.341300018543404,5,False,False,True,True,True,True,True,True,False,False,1,1,1,1,0
14015,4,1.0,1,79.0,49.0,0.0,9.0,1,6.016159189184099,25.0,False,52.55791647187109,13.341543062717786,2,True,False,False,True,True,True,False,True,False,True,1,1,1,0,0
14016,2,1.0,0,55.0,25.0,250.0,10.0,2,5.888935175792103,10.0,False,52.47213615107749,13.442233548440552,2,True,False,False,True,True,True,False,False,False,True,1,3,1,2,0
14017,2,1.0,1,35.0,5.0,200.0,10.0,1,6.221308756435904,15.0,True,52.47151844516716,13.450869742280526,1,False,False,False,True,True,True,True,True,False,False,1,3,0,1,0
14018,2,1.0,1,25.0,0.0,0.0,5.0,1,3.308270082677846,43.362553144422435,False,52.49527406215636,13.432186295744755,2,False,False,False,True,True,True,False,True,False,False,1,0,0,1,0
14019,4,1.0,3,148.0,50.0,0.0,20.0,4,2.255997468319302,98.39696104393693,True,52.53935704662205,13.414989835522244,2,True,False,True,True,True,True,True,True,False,False,1,2,1,0,0
14020,2,1.0,1,25.0,0.0,0.0,0.0,1,3.311277413854091,55.0,False,52.51206677929903,13.452166754675256,3,False,False,False,True,True,True,True,True,False,False,1,0,0,2,0
14021,2,1.0,1,27.0,0.0,0.0,22.0,1,4.197935999049244,40.0,True,52.507711917777655,13.463657411514092,30,False,False,False,True,True,True,True,True,False,False,1,0,0,0,0
14022,2,1.0,1,47.0,0.0,0.0,0.0,1,3.2315792394459133,25.0,False,52.52556899674981,13.451879576221168,2,True,False,True,True,True,True,True,True,True,True,1,0,0,0,0
14023,1,1.0,1,30.0,10.0,0.0,0.0,1,6.91026136047901,15.0,False,52.50853956777068,13.505366667877116,1,True,False,True,True,True,True,True,True,False,False,1,6,0,2,0
14024,2,1.0,1,20.0,0.0,0.0,0.0,1,4.334688847834843,18.0,False,52.557289348773686,13.386314867660918,3,True,False,False,True,True,True,False,True,False,False,1,1,0,1,0
14025,4,1.0,2,70.0,0.0,0.0,0.0,1,2.351690392633789,59.51324043022169,False,52.53758686877842,13.424309204130326,3,False,False,True,True,True,True,False,True,False,False,1,2,0,2,0
14026,2,1.0,1,20.0,0.0,0.0,0.0,1,4.115606310784748,100.0,False,52.551094723731865,13.371995016376355,2,True,False,False,True,True,True,False,True,False,True,1,1,0,1,0
14027,3,1.0,1,34.0,24.0,0.0,9.0,1,2.5113366202764857,25.0,False,52.53996153041933,13.422366642436282,2,False,False,False,True,True,True,True,True,False,False,1,2,0,2,0
14028,2,1.0,1,60.0,30.0,200.0,0.0,1,3.8808778643553694,15.0,False,52.49209822131972,13.439446493461876,2,False,False,True,True,True,False,True,True,False,True,1,0,1,1,0
14029,2,1.0,1,50.0,0.0,0.0,0.0,1,1.0826985522393189,49.038798155471895,False,52.52765783122686,13.395115949467726,30,False,False,True,True,True,True,True,False,False,False,1,1,1,0,0
14030,2,1.0,1,42.0,0.0,0.0,0.0,1,1.587709721304954,15.0,False,52.53424500685277,13.40660888555512,3,False,False,False,True,True,True,True,True,False,False,1,1,0,1,1
14031,2,1.0,1,50.0,30.0,100.0,10.0,1,2.8163951042015647,58.017143755233505,False,52.54297411316738,13.422529922701473,1,True,False,False,True,True,True,True,True,False,True,1,2,1,2,0
14032,2,1.0,1,65.0,20.0,0.0,7.0,1,1.0653346901399663,13.0,True,52.528487844865815,13.397696173918225,3,False,False,True,True,True,True,True,True,False,True,1,1,0,2,0
14033,3,1.0,0,80.0,30.0,3000.0,40.0,1,3.1034160533360606,94.34553968698769,False,52.545969964114676,13.421805717499401,5,True,False,True,True,True,True,True,True,False,False,1,2,1,0,0
14034,2,1.0,1,39.0,7.0,0.0,0.0,1,4.6757227012809714,10.0,False,52.47950184173814,13.423590397717161,3,False,False,False,True,True,True,False,True,True,False,1,3,0,2,2
14035,2,1.0,1,35.0,0.0,0.0,15.0,1,4.510585606365243,19.0,True,52.50623988267602,13.467702541233196,2,False,False,True,True,True,True,True,True,False,False,1,0,0,2,0
14036,7,2.0,3,120.0,0.0,0.0,0.0,1,8.726742356617306,92.3124642629628,False,52.59769993297034,13.386828274565152,3,True,False,True,True,True,True,True,True,True,False,3,2,1,1,0
14037,10,2.0,4,257.0,75.0,250.0,12.0,5,2.7932933255728374,156.37287748654802,False,52.5366775455721,13.374121018631545,3,True,False,True,True,True,False,True,True,False,False,1,1,1,0,0
14038,4,1.5,2,126.0,30.0,0.0,20.0,4,3.693231515920808,94.13160494220502,False,52.514695658887604,13.458880933899824,3,False,False,True,True,True,True,True,True,False,False,1,0,1,0,0
14039,3,1.0,1,25.0,0.0,0.0,0.0,1,5.023465890690361,27.0,False,52.522559769386646,13.479128086666398,3,False,False,True,True,True,True,True,True,False,True,1,6,0,1,0
14040,1,1.0,1,39.0,0.0,0.0,0.0,1,3.0345452418183063,43.41138370212657,True,52.54722962675525,13.402010500356464,3,True,False,False,True,True,True,True,True,False,True,1,2,0,0,0
14041,2,1.0,1,29.0,18.0,0.0,15.0,1,3.2169841127519136,51.659603433766975,False,52.49235955307884,13.390962194931538,2,False,False,True,True,True,True,True,True,False,True,1,0,0,2,0
14042,2,1.0,1,29.0,0.0,0.0,0.0,1,4.136697716356352,42.30353871281692,False,52.5501142030523,13.369089585673079,4,True,False,False,True,True,False,True,True,False,False,1,1,1,1,0
14043,2,1.0,1,80.0,20.0,100.0,0.0,1,3.739452212370477,61.52169636714971,False,52.487024562684965,13.394155683367549,4,False,False,True,True,True,True,True,False,False,False,1,0,1,2,0
14044,1,1.0,1,25.0,0.0,0.0,0.0,1,1.3371222615303098,39.04157810600115,False,52.51102173045079,13.418145212808216,4,False,False,False,True,True,True,True,True,False,True,1,1,0,1,0
14045,2,1.0,0,25.0,0.0,0.0,0.0,1,4.0110535147759565,10.0,False,52.4860052156764,13.385180023540487,7,True,False,False,True,True,True,True,True,False,True,1,0,0,1,0
14046,2,1.5,1,67.0,40.0,0.0,50.0,2,5.592772830298871,87.52496356227448,False,52.50571553531316,13.3257571284261,5,False,False,False,True,True,True,True,True,False,False,1,4,1,1,0
14047,4,1.0,2,100.0,25.0,0.0,0.0,1,2.7367268867446057,72.36674402103104,False,52.495989123758726,13.396117960072838,2,False,False,True,True,True,True,True,True,False,False,1,0,1,1,0
14048,2,2.0,1,80.0,30.0,250.0,0.0,1,3.264567971132852,74.38050220648887,False,52.49150540875232,13.416617562019804,7,False,False,False,True,True,True,True,True,False,False,1,0,1,0,0
14049,2,1.0,1,40.0,0.0,0.0,10.0,1,5.866877123547488,50.3170890299711,False,52.46974445626207,13.431393054830814,1,True,False,False,True,True,True,False,True,False,True,1,3,0,2,0
14050,2,1.0,1,22.0,4.0,0.0,10.0,1,9.716282290883738,56.0,False,52.58203284418015,13.303790547482285,2,True,False,False,True,True,True,True,True,False,False,1,9,0,1,0
14051,2,1.0,1,50.0,0.0,0.0,0.0,1,4.093941127462766,48.94171422147602,False,52.55301633521884,13.378213632587526,2,False,False,False,True,True,True,True,True,True,False,1,1,0,2,0
14052,3,1.0,1,30.0,0.0,0.0,7.0,1,5.943625492505326,16.0,False,52.51945827016014,13.317160186814144,3,True,False,False,True,True,True,True,True,False,False,1,4,0,2,0
14053,2,1.0,1,95.0,15.0,0.0,10.0,1,1.7137976602032483,50.0,False,52.50718568037716,13.390928006505995,1,False,False,True,True,True,True,True,True,False,False,2,0,1,0,0
14054,1,1.0,1,37.0,0.0,100.0,15.0,1,4.133168036632857,40.0,False,52.488609455763616,13.437703420036907,2,False,False,False,False,True,True,False,True,False,True,1,3,1,1,0
14055,3,1.0,1,42.0,8.0,0.0,12.0,1,3.5122615231677767,22.0,False,52.4930055609313,13.431946242665706,2,True,False,False,True,True,True,True,False,False,False,1,0,0,2,0
14056,4,1.0,2,45.0,0.0,0.0,0.0,1,6.122908993413567,15.0,False,52.50137156366167,13.490140800386277,2,False,False,False,True,True,True,True,False,False,False,1,6,1,1,0
14057,1,1.0,1,26.0,10.0,0.0,0.0,1,5.94123778410169,35.0,False,52.47093710352507,13.439752911900582,5,False,False,False,True,True,False,False,True,False,False,1,3,0,1,0
14058,1,1.0,1,48.0,0.0,0.0,33.0,1,2.867759609331366,15.0,False,52.5242625787873,13.446803672856126,1,True,False,True,True,True,True,True,True,False,False,1,0,0,2,0
14059,1,1.0,1,31.0,30.0,0.0,10.0,1,2.862215179145116,100.0,True,52.53572908172558,13.371508048491554,20,False,False,False,True,True,True,True,True,False,False,1,1,0,0,0
14060,1,1.0,1,30.0,25.0,200.0,0.0,1,3.7946509902092056,15.0,False,52.51842357068082,13.461022838865635,2,True,False,False,True,True,True,True,True,True,True,1,0,0,1,0
14061,1,1.0,1,24.0,0.0,0.0,0.0,1,3.9127750884632815,38.64249984550971,False,52.54425130374466,13.363085977538592,4,True,False,False,True,True,False,True,True,False,False,1,1,0,2,0
14062,2,1.0,1,24.0,0.0,0.0,5.0,1,4.76309687781224,15.0,False,52.48035035690725,13.431629043881602,5,False,False,False,True,True,True,False,True,False,False,1,3,0,2,0
14063,2,1.0,1,37.0,15.0,200.0,0.0,1,4.186850495900438,47.62027593767475,False,52.51317517787521,13.465850596224826,3,False,False,False,True,True,True,False,True,False,False,1,0,1,0,0
14064,2,1.0,1,25.0,0.0,0.0,5.0,1,3.172953513799669,50.0,False,52.49224936243003,13.394083708195982,3,True,False,False,True,True,True,False,True,False,False,1,0,0,1,0
14065,2,1.0,1,25.0,0.0,0.0,0.0,1,4.815988021426344,41.01748624857103,False,52.48036130745443,13.433670909947924,2,False,False,False,True,False,False,False,True,False,False,1,3,0,2,0
14066,2,1.0,1,24.0,0.0,0.0,0.0,1,6.064642347373519,40.66119106903837,False,52.47111607775147,13.44472830360952,3,False,False,False,True,True,True,True,True,False,True,1,3,0,1,0
14067,2,1.0,1,60.0,20.0,0.0,0.0,1,4.4762786145948015,54.79759001489431,False,52.48669537486347,13.367851018376731,3,True,False,False,True,True,True,True,True,False,False,1,5,1,0,0
14068,4,1.0,2,80.0,0.0,0.0,0.0,1,0.732269298011341,62.725830889780084,False,52.52652635021131,13.406446754173679,7,True,False,True,True,True,True,True,True,False,True,1,1,1,1,0
14069,2,1.0,2,30.0,30.0,0.0,10.0,1,3.2839209461454115,10.0,False,52.4916168940612,13.418407039236836,10,False,False,False,True,True,True,True,True,False,False,1,0,0,0,0
14070,2,1.0,1,60.0,20.0,0.0,0.0,2,2.8313437664564693,43.0,False,52.521688469962385,13.446755043422312,3,True,False,True,True,True,True,True,True,True,False,1,0,1,0,0
14071,1,1.0,1,21.0,0.0,500.0,0.0,1,5.738175260101974,18.0,False,52.51095256439787,13.488486192189374,120,False,False,True,True,True,True,False,True,True,False,2,6,0,1,0
14072,2,1.0,0,20.0,0.0,0.0,0.0,1,4.21175597214895,39.43831804323317,False,52.48670359645578,13.375337012677909,5,False,False,False,True,True,True,True,False,False,True,1,0,0,1,0
14073,3,2.0,2,92.0,0.0,150.0,0.0,1,3.5256307585103874,89.0,True,52.48953862289919,13.419455305686462,3,False,False,True,True,True,True,True,True,False,False,1,0,1,1,0
14074,1,1.0,1,20.0,0.0,0.0,0.0,1,2.9600755597574238,10.0,False,52.54543658898862,13.41790586991368,17,True,False,False,True,True,True,False,True,False,False,1,2,0,1,0
14075,2,1.0,1,39.0,12.0,0.0,0.0,1,3.826278227400652,47.0986201261129,False,52.55364028880235,13.416902490754733,3,True,False,False,True,True,False,False,False,False,False,4,2,0,0,0
14076,2,1.0,1,60.0,25.0,250.0,0.0,2,4.423047755972738,55.0,False,52.484897859517424,13.435736893531976,2,False,False,True,True,True,True,True,False,False,False,1,3,1,2,0
14077,3,0.0,1,30.0,0.0,150.0,0.0,1,4.980896253523323,100.0,False,52.501564755580816,13.472078503310955,3,False,False,False,False,False,False,False,False,False,True,4,6,1,0,0
14078,3,1.0,2,110.0,0.0,0.0,0.0,1,8.156999607654633,69.87952406821252,False,52.487209830140685,13.297196608725052,2,True,False,True,True,True,True,True,True,True,False,1,4,1,2,0
14079,2,1.0,1,30.0,0.0,0.0,0.0,1,4.55764732891142,23.0,False,52.55136234828859,13.361615246009887,1,False,False,False,True,True,True,True,True,False,True,1,1,0,2,0
14080,2,1.0,1,54.0,30.0,100.0,0.0,2,5.768577717655928,10.0,False,52.469243267105405,13.422619763844445,10,True,False,True,True,True,True,True,True,False,False,1,3,1,1,0
14081,4,1.0,2,90.0,50.0,500.0,10.0,1,5.076165002776418,10.0,False,52.48575501126376,13.454591858830819,4,True,False,True,True,True,True,False,True,False,False,1,7,1,2,0
14082,2,1.0,1,55.0,0.0,0.0,0.0,1,3.0906783048740456,20.0,False,52.49383042408054,13.420387657067714,1,True,False,True,True,True,True,False,True,False,True,1,0,0,1,0
14083,5,1.0,2,71.0,0.0,0.0,0.0,1,2.8186989620541714,61.90229027539402,False,52.54305921985407,13.422307493653214,5,True,False,False,True,True,True,False,False,False,False,1,2,0,1,0
14084,3,1.0,1,10.0,30.0,800.0,20.0,1,4.371909795816228,54.6635997407685,False,52.51188590886397,13.468218616670839,2,False,False,True,True,True,True,True,True,False,True,1,0,1,2,0
14085,6,1.5,2,100.0,50.0,250.0,20.0,2,5.6128849254759015,94.84844730521831,True,52.570167197155364,13.395805917883461,2,True,False,True,True,True,True,True,True,False,False,0,2,1,2,0
14086,2,1.0,1,45.0,15.0,0.0,19.0,1,4.720599603133434,58.09872579835486,True,52.506561458640434,13.471171037524572,7,False,False,False,True,True,False,False,True,False,False,1,0,1,2,0
14087,2,1.0,1,33.0,0.0,0.0,0.0,1,3.211969511676603,10.0,False,52.49224010703917,13.418120994647458,7,False,False,False,True,True,True,True,True,False,False,1,0,0,0,0
14088,1,1.0,1,17.0,0.0,0.0,0.0,1,4.831244718624918,36.400622263464435,False,52.480420728263034,13.43444225124901,4,True,False,False,True,True,True,True,False,False,True,1,3,0,1,0
14089,1,1.0,1,14.0,0.0,0.0,0.0,1,7.3487945262905745,25.0,False,52.524713027132776,13.513342095711431,2,True,False,False,True,True,False,False,True,True,True,4,6,0,1,0
14090,4,2.0,3,140.0,50.0,300.0,10.0,2,2.1024365394795583,140.0,True,52.53539737584981,13.42303745664057,4,False,False,True,True,True,True,True,True,False,False,2,2,1,0,0
14091,1,1.0,1,38.0,0.0,0.0,20.0,1,6.859450552085431,52.157858257505595,True,52.49603690854287,13.311606578463595,3,False,False,True,True,False,False,False,True,False,False,1,4,0,1,0
